2014-01-021-widow-of-nain,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-021-widow-of-nain-360p-eng.mp4,17.8 MB
2014-01-021-widow-of-nain,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-021-widow-of-nain-720p-eng.mp4,34.9 MB
2014-01-021-widow-of-nain,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-021-widow-of-nain-1080p-eng.mp4,96.4 MB
2014-01-026-lazarus-is-raised-from-the-dead,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-026-lazarus-is-raised-from-the-dead-360p-eng.mp4,59.7 MB
2014-01-026-lazarus-is-raised-from-the-dead,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-026-lazarus-is-raised-from-the-dead-720p-eng.mp4,114.8 MB
2014-01-026-lazarus-is-raised-from-the-dead,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-026-lazarus-is-raised-from-the-dead-1080p-eng.mp4,369.3 MB
2014-01-020-i-have-kept-the-faith,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-020-i-have-kept-the-faith-360p-eng.mp4,10.9 MB
2014-01-020-i-have-kept-the-faith,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-020-i-have-kept-the-faith-720p-eng.mp4,24.7 MB
2014-01-020-i-have-kept-the-faith,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-020-i-have-kept-the-faith-1080p-eng.mp4,82.3 MB
2014-01-022-christs-authority-is-questioned,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-022-christs-authority-is-questioned-360p-eng.mp4,19.2 MB
2014-01-022-christs-authority-is-questioned,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-022-christs-authority-is-questioned-720p-eng.mp4,38.1 MB
2014-01-022-christs-authority-is-questioned,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-022-christs-authority-is-questioned-1080p-eng.mp4,101.8 MB
2014-01-025-feed-my-sheep,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-025-feed-my-sheep-360p-eng.mp4,51.7 MB
2014-01-025-feed-my-sheep,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-025-feed-my-sheep-720p-eng.mp4,84.2 MB
2014-01-025-feed-my-sheep,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-025-feed-my-sheep-1080p-eng.mp4,336.2 MB
