2012-03-0020-what-ere-thou-art-act-well-thy-part,720p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-03-0020-what-ere-thou-art-act-well-thy-part-720p-ase.mp4,964.9 MB
2012-03-0020-what-ere-thou-art-act-well-thy-part,1080p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-03-0020-what-ere-thou-art-act-well-thy-part-1080p-ase.mp4,2.0 GB
2012-01-0010-the-unspeakable-gift-of-the-holy-ghost,360p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-01-0010-the-unspeakable-gift-of-the-holy-ghost-360p-ase.mp4,328.7 MB
2012-01-0010-the-unspeakable-gift-of-the-holy-ghost,720p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-01-0010-the-unspeakable-gift-of-the-holy-ghost-720p-ase.mp4,929.7 MB
2012-01-0010-the-unspeakable-gift-of-the-holy-ghost,1080p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-01-0010-the-unspeakable-gift-of-the-holy-ghost-1080p-ase.mp4,2.0 GB
2012-05-0030-stand-in-the-sacred-grove,360p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-05-0030-stand-in-the-sacred-grove-360p-ase.mp4,403.4 MB
2012-05-0030-stand-in-the-sacred-grove,720p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-05-0030-stand-in-the-sacred-grove-720p-ase.mp4,1.1 GB
2012-05-0030-stand-in-the-sacred-grove,1080p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-05-0030-stand-in-the-sacred-grove-1080p-ase.mp4,2.0 GB
2012-11-0050-we-are-the-architects-of-our-own-happiness,360p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-11-0050-we-are-the-architects-of-our-own-happiness-360p-ase.mp4,565.6 MB
2012-11-0050-we-are-the-architects-of-our-own-happiness,720p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-11-0050-we-are-the-architects-of-our-own-happiness-720p-ase.mp4,1.1 GB
2012-11-0050-we-are-the-architects-of-our-own-happiness,1080p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-11-0050-we-are-the-architects-of-our-own-happiness-1080p-ase.mp4,2.0 GB
2012-09-0040-israel-israel-god-is-calling,360p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-09-0040-israel-israel-god-is-calling-360p-ase.mp4,322.8 MB
2012-09-0040-israel-israel-god-is-calling,720p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-09-0040-israel-israel-god-is-calling-720p-ase.mp4,1.1 GB
2012-09-0040-israel-israel-god-is-calling,1080p,http://media2.ldscdn.org/assets/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-09-0040-israel-israel-god-is-calling-1080p-ase.mp4,2.0 GB
2011-05-1000-coming-to-know,360p,http://media2.ldscdn.org/assets/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-05-1000-coming-to-know-360p-ase.mp4,235.9 MB
2011-01-1000-give-us-this-day-our-daily-bread-ase,360p,http://media2.ldscdn.org/assets/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-01-1000-give-us-this-day-our-daily-bread-360p-ase.mp4,226.6 MB
2011-11-1030-truths-most-worth-knowing,360p,http://media2.ldscdn.org/assets/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-11-1030-truths-most-worth-knowing-360p-ase.mp4,233.6 MB
2011-11-1030-truths-most-worth-knowing,720p,http://media2.ldscdn.org/assets/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-11-1030-truths-most-worth-knowing-720p-ase.mp4,519.6 MB
2011-11-1030-truths-most-worth-knowing,1080p,http://media2.ldscdn.org/assets/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-11-1030-truths-most-worth-knowing-1080p-ase.mp4,2.0 GB
2011-03-1000-we-were-the-greatest-generation,360p,http://media2.ldscdn.org/assets/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-03-1000-we-were-the-greatest-generation-360p-ase.mp4,205.3 MB
2011-09-1020-truth-and-tolerance,360p,http://media2.ldscdn.org/assets/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-09-1020-truth-and-tolerance-360p-ase.mp4,351.5 MB
2010-11-0050-follow-the-doctrine-and-gospel-of-christ-ase,360p,http://media2.ldscdn.org/assets/ces-firesides/2010-ces-firesides-for-young-adults/2010-11-0050-follow-the-doctrine-and-gospel-of-christ-360p-ase.mp4,278.6 MB
2010-03-0020-thy-friends-do-stand-by-thee-ase,360p,http://media2.ldscdn.org/assets/ces-firesides/2010-ces-firesides-for-young-adults/2010-03-0020-thy-friends-do-stand-by-thee-360p-ase.mp4,226.2 MB
2009-05-0030-things-as-they-really-are-ase,360p,http://media2.ldscdn.org/assets/ces-firesides/2009-ces-firesides-for-young-adults/2009-05-0030-things-as-they-really-are-360p-ase.mp4,291.5 MB
2009-03-0020-seek-and-attain-the-spiritual-high-ground-in-life-ase,360p,http://media2.ldscdn.org/assets/ces-firesides/2009-ces-firesides-for-young-adults/2009-03-0020-seek-and-attain-the-spiritual-high-ground-in-life-360p-ase.mp4,286.8 MB
