2014-06-2070-how-to-facilitate-a-group,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2070-how-to-facilitate-a-group-360p-spa.mp4,25.3 MB
2014-06-2070-how-to-facilitate-a-group,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2070-how-to-facilitate-a-group-720p-spa.mp4,62.7 MB
2014-06-1110-pure-and-simple-faith,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1110-pure-and-simple-faith-360p-spa.mp4,30.1 MB
2014-06-1110-pure-and-simple-faith,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1110-pure-and-simple-faith-720p-spa.mp4,81.3 MB
2014-06-1120-the-gift-of-time,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1120-the-gift-of-time-360p-spa.mp4,13.5 MB
2014-06-1120-the-gift-of-time,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1120-the-gift-of-time-720p-spa.mp4,36.0 MB
2014-06-1130-obedience-brings-blessings,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1130-obedience-brings-blessings-360p-spa.mp4,19.8 MB
2014-06-1130-obedience-brings-blessings,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1130-obedience-brings-blessings-720p-spa.mp4,47.6 MB
2014-06-1140-first-things-first,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1140-first-things-first-360p-spa.mp4,7.27 MB
2014-06-1140-first-things-first,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1140-first-things-first-720p-spa.mp4,18.3 MB
12526020934168281790-spa,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1150-sedricks-journey-360p-spa.mp4,14.4 MB
12526020934168281790-spa,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1150-sedricks-journey-720p-spa.mp4,38.7 MB
2014-06-1160-solve-problems-and-make-decisions,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1160-solve-problems-and-make-decisions-360p-spa.mp4,6.71 MB
2014-06-1160-solve-problems-and-make-decisions,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1160-solve-problems-and-make-decisions-720p-spa.mp4,8.89 MB
